game_id,Date,tournament,speed,opening,moves,my_color,my_rating,opponent_id,opponent_rating,game_ending,winner,opponent_country,analysis,accuracy,inaccuracy,mistake,blunder
10IEXP3Y,2021-10-30,False,blitz,Queen's Gambit Declined: Three Knights Variation,d4 d5 c4 e6 Nf3 Nf6 Nc3 Be7 Bg5 Nbd7 e3 c5 cxd5 exd5 dxc5 Nxc5 Bb5+ Bd7 O-O O-O Bxf6 Bxf6 Bxd7 Qxd7 Nxd5 Bxb2 Rb1 Ba3 Nf4 Qxd1 Rfxd1 b6 Nd5 Ne4 Rd3 Bc5 Nb4 Bxb4 Rxb4 Rad8 Rxd8 Rxd8 g3 Nf6 a4 h6 Nd4 Rc8 Nb5 a6 Nd4 Nd7 Kg2 a5 Rb1 Rc4 Ra1 Nc5 Nb5 Rxa4 Rb1 Rb4 Rxb4 axb4 Kf3 b3 Ke2 Ne4 f3 Nc5 Kd2 Kh7 Kc3 Kg6 Na3 h5 Nb1 f5 Kc4 Kh6 Kb5 Nd3 Kxb6 Ne1 e4 Nxf3 exf5 Nxh2 Kb5 Nf1 Kb4 Nxg3 Kxb3 h4 Kc3 h3 Nd2 h2 Nf3 h1=Q Kd4 Qxf3 Ke5 Qxf5+ Kd6 Kg6,white,1905,joaquinjimenez,2020,resign,black,,,,,,
ctf64cjQ,2021-10-30,False,blitz,Philidor Defense: Lion Variation,e4 d6 d4 Nf6 Nc3 Nbd7 Nf3 e5 dxe5 dxe5 Bb5 c6 Bc4 b5 Bb3 Be7 O-O b4 Ne2 Nxe4 Qd3 Nef6 Bg5 e4,black,2015,joaquinjimenez,1909,resign,black,,,,,,
EfcjixI2,2021-10-30,False,blitz,Queen's Pawn Game: Mason Variation,d4 d5 Bf4 e6 e3 Nf6 Nf3 Be7 h3 Nbd7 Bd3 c5 c3 b6 Nbd2 Bb7 Qc2 Rc8 Qa4 cxd4 cxd4 O-O O-O a5 Rfe1 Bc6 Qd1 Ne4 Ne5 Bb7 f3 Nxd2 Qxd2 Nxe5 Bxe5 f6 Bg3 Bd6 Bxd6 Qxd6 Rad1 Rfd8 e4 dxe4 Bxe4 Bxe4 fxe4 Qe7 d5 exd5 exd5 Qd6 Re3 Qc5 Kh1 Re8 Rxe8+ Rxe8 d6 Rd8 d7 Qc6 Qd5+ Qxd5 Rxd5 Kf7 Rd6 Ke7 Rxb6 Rxd7 b4 axb4 Rxb4 Ra7 a4 Kf7 g4 Kg6 Kg2 h5 Kf3 hxg4+ hxg4 Kf7 Kf4 g6 g5 fxg5+ Kxg5 Ra5+ Kg4 Kf6 Rb6+ Kf7 Rb4 Kf6 Rb6+ Kf7 Rb4,white,1907,joaquinjimenez,2017,draw,,,,,,,
nltdfUep,2021-10-30,False,blitz,Philidor Defense: Lion Variation,e4 d6 d4 Nf6 Nc3 Nbd7 Nf3 e5 dxe5 dxe5 Bd3 Be7 h3 c6 O-O Qc7 Be3 b5 a3 a5 Qe2 h6 Rad1 Nf8 Nh2 g5 f4 gxf4 Bf2 Rg8 Bh4 Ng6 Bxf6 Bxf6 Qf2 Nh4 Ne2 Rxg2+ Qxg2 Nxg2 Kxg2 Bh4 Ng4 Bxg4 hxg4 Qc8 Rh1 Qxg4+,black,2013,joaquinjimenez,1911,resign,black,,,,,,
o3vXBlQw,2021-10-30,False,blitz,Queen's Gambit Declined: Three Knights Variation,d4 d5 c4 e6 Nf3 Nf6 Nc3 Be7 Bg5 Nbd7 e3 c5 dxc5 b6 cxb6 Nxb6 cxd5 Nfxd5 Bxe7 Qxe7 Nxd5 Nxd5 Be2 O-O a3 Rd8 Qb3 Bb7 O-O Rab8 Qa4 a6 b4 Nc3 Qc2 Be4 Qxc3 Bxf3 Bxf3 Rbc8 Qe5 Rc2 Rac1 Rcd2 Rfd1 f6 Qa5 Rxd1+ Rxd1 Rxd1+ Bxd1,white,1916,joaquinjimenez,2008,resign,white,,,,,,
3H4ViOXb,2021-10-27,True,blitz,Pirc Defense,e4 d6 d4 Nf6 Bd3 Nbd7 Nf3 e5 dxe5 dxe5 Nc3 Be7 Bg5 c6 a4 Qc7 O-O h6 Bh4 O-O Re1 Nc5 Bc4 Be6 Bxe6 Nxe6 Bg3 Nf4 Qd2 Bd6 h3 Rfe8 Nh4 Rad8 Nf5 Bf8 Qe3 Ng6 Rad1 Ne7 Rxd8 Rxd8 Nh4 Kh7 Nf3 Ng6 Rd1 Rxd1+ Nxd1 Qd6 Nc3 b6 Nd2 Nd7 Nc4 Qc7 Qd3 f6 b4 c5 b5 Nb8 Qd5 Qd7 Qxd7 Nxd7 Nd5 Ne7 Nxe7 Bxe7 f3 Nf8 Bf2 Ne6 c3 Nf4 Kf1 Kg8 Be3 Nd3 Ke2 Nc1+ Bxc1 Kf7 Bb2 Ke6 Ne3 Bd8 c4 Bc7 g3 g5 g4 Bd8 Nf5 Be7 Nxh6 Bf8 Nf5 Kd7 h4 gxh4 Nxh4 Ke6 Nf5 Kf7 Bc1 Ke6 Ke3 Kf7 f4 Ke6 fxe5 Kxe5 Kf3 Ke6 g5 fxg5 Bxg5 Ke5 Be3 Ke6 Ng3 Ke5 Nf5 Ke6 Kg4 Kf6 Kf4 Ke6 Nh6 Bxh6+ Kf3 Bg7 Bf4 Bc3 Bb8 a6 Ba7 axb5 Bxb6 bxa4 Bxc5 a3 Bxa3 Bd4 c5 Be5 c6 Bc7 Bc5 Ba5 e5 Bc7 Bd6 Bxd6 exd6 Kxd6 c7,black,2017,m_dg_itas,1841,outoftime,white,,,,,,
g9ulvwoc,2021-10-27,True,blitz,Benoni Defense: Old Benoni,d4 c5 c3 cxd4 cxd4 e6 Nf3 Nf6 Nc3 d5 Bg5 Nc6 e3 Be7 a3 h6 Bh4 O-O Rc1 a6 Bd3 b5 O-O Bb7 b4 Nd7 Bg3 Nf6 h3 Bd6 Bxd6 Qxd6 Re1 Rac8 Qe2 Rc7 e4 dxe4 Nxe4 Nxe4 Qxe4 g6 Qe3 Kg7 Ne5 Nxe5 Qxe5+ Qxe5 dxe5 Rd7 Bf1 Rfd8 Rc5 Rd1 Rxd1 Rxd1 f3 Bd5 Kf2 Ra1 Rc3 Ra2+ Kg3 g5 Bd3 f6 exf6+ Kxf6 Bh7 h5 h4 gxh4+ Kh3 Kg5 Bg8 Re2 Bf7 Rd2 Be8 e5 Bd7 e4 fxe4 Bxe4 Bc6 Bxc6 Rxc6 Rd3+ Kh2 Rxa3 Rc5+ Kg4 Rc7 Ra4 Rg7+ Kf5 Rf7+ Kg6 Rf4 Kg5 Rd4 Kf5 g3 hxg3+ Kxg3 a5 Rd5+ Kg6 bxa5 Rxa5 Kh4 Ra4+ Kg3 Rb4 Rd6+ Kg7 Rd5 h4+ Kh3 Kf6 Rc5 Ke6 Rh5 Kd6 Rg5 Kc6 Kh2 Kb6 Kg2 Ka5 Kf2 Rb3 Rh5 h3 Ke2 Ka4 Kd2 b4 Kc2 Rc3+ Kb2 Rg3 Kb1 Kb3 Kc1 Rg1+ Kd2 Rg2+ Ke1 h2 Rh3+ Kb2 Rxh2 Rxh2 Kf1 Kc3 Kg1 Rd2 Kf1 b3,white,2080,kingslayer1940,2022,resign,black,,,,,,
INIFAK0e,2021-10-27,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",e4 d6 d4 Nf6 Nc3 Nbd7 f4 e5 fxe5 dxe5 dxe5 Nxe5 Qxd8+ Kxd8 Nf3 Nxf3+ gxf3 Be6 Bf4 Bd6 O-O-O Ke7 e5 Nd5 exd6+ cxd6 Nxd5+ Bxd5 Rxd5,black,2027,med80,2034,resign,white,,,,,,
lAGRafnw,2021-10-26,False,blitz,Benoni Defense: Old Benoni,d4 c5 c3 cxd4 cxd4 Nf6 Nc3 e6 Bg5 Nc6 Nf3 Be7 e4 h6 Bxf6 Bxf6 Be2 Qb6 d5 Qxb2 O-O Qxc3 dxc6 Qxa1 cxd7+ Bxd7 e5 Qxd1 Rxd1 Be7,white,2304,elmohakes,2029,resign,black,,,,,,
8AunGYdh,2021-10-26,False,blitz,"Queen's Gambit Declined: Ragozin Defense, Alekhine Variation",d4 d5 c4 e6 Nf3 Nf6 Nc3 Bb4 Qa4+ Nc6 Qc2 dxc4 Bg5 h6 Bxf6 Qxf6 e3 O-O Bxc4 e5 d5 Na5 Bd3 Bg4 Nd2 c6 dxc6 Nxc6 a3 Bxc3 Qxc3 Bf5 Bxf5 Qxf5 O-O Rac8 Qb3 b6 Rac1 Na5 Qb4 Qd3 Nf3 f6 Qd2 Qxd2 Nxd2 Rcd8 Rfd1 Rd3 Kf1 Rfd8 Ke2 Kf7 b4 Nb7 Rc7+ R8d7 Rxd7+ Rxd7 Ne4 Ke6 Rxd7 Kxd7 Kd3 Ke6 g4 Nd6 Nxd6 Kxd6 Ke4 a5 h4 g6 f4 exf4 exf4 axb4 axb4 b5 f5 gxf5+ Kxf5 Ke7 Kg6 Ke6 Kxh6 f5 Kg5 fxg4 Kxg4 Kf6 h5 Kg7 Kg5 Kh7 h6 Kg8 Kf5 Kh7 Ke5 Kxh6 Kd5 Kg6 Kc5 Kf7 Kxb5 Ke8 Kb6 Kd8 Kb7 Kd7 b5 Kd6 b6 Kd7 Ka7,white,1774,mohamed_abdo_222,2027,resign,white,,,,,,
nvGrYx4i,2021-10-26,False,blitz,Pirc Defense,e4 d6 Nf3 Nf6 Nc3 Nbd7 Bc4 h6 a3 e5 O-O Be7 Ba2 c6 d3 Qc7 d4 O-O Nh4 Kh7 Nf5 Qd8 dxe5 Nxe5 Bf4 Bxf5 exf5 Qd7 Bb1 Kh8 Ne2 Qxf5 c3 Qd7 Ng3 Qg4 Bxe5 Qxd1 Rxd1 dxe5 Nf5 Rfe8 Ba2 Kg8 g3 Bf8 Nh4 Rad8 Rxd8 Rxd8 Ng6 Nd5 Nxe5 f6 Nf3 Kh7 Nh4 Ne7,black,2026,hassen1978,1638,outoftime,black,,,,,,
93vWndj1,2021-10-24,True,blitz,"Queen's Gambit Declined: Modern Variation, Normal Line",d4 Nf6 c4 e6 Nf3 Be7 Nc3 O-O Bg5 d5 e3 Ne4 Bxe7 Qxe7 cxd5 Nxc3 bxc3 exd5 c4 dxc4 Bxc4 Bg4 Be2 Bxf3 Bxf3 Qb4+ Qd2 Qxd2+ Kxd2 c6 Rhc1 Rd8 Ke2 Nd7 Rab1 Nb6 a4 Rab8 a5 Nd5 Rb3 Kf8 Rcb1 Rd7 Bxd5 cxd5 Rb5 Ke7 Rc1 Ke6 Rcc5 b6 axb6 axb6 Rc6+ Rd6 Rc7 Rd7 Rc6+ Rd6 Rc7 g5 Kf3 h5 h3 f5 g4 fxg4+ hxg4 Rf8+ Kg3 hxg4 Rb7 Rf3+ Kg2 Kf5 R5xb6 Rf6 Rxf6+ Kxf6 Rb8 Ke6 Re8+ Kf6 Rf8+ Ke6 Rxf3 gxf3+ Kxf3 Kf5 Kg3 Ke6 Kg4 Kf6 f3 Kg6 e4 Kf6 exd5 Ke7 Kxg5 Kd6 f4 Kxd5 f5 Kxd4 Kg6 Ke3 Kg7 Kf2 f6 Kg1 f7,white,2289,fmarouan,2016,resign,white,,0 28 21 30 0 22 25 69 1 17 3 46 55 48 34 46 25 48 44 33 37 51 20 104 106 199 206 467 463 451 215 227 205 221 206 392 402 441 395 513 190 210 215 225 207 217 155 186 157 156 130 140 140 117 121 131 123 332 123 131 116 156 134 137 121 269 114 106 101 110 108 96 16 22 7 6 0 28 38 51 56 523 563 889 930 988 912 972 1014 950 6012 6014 6012 6012 6930 5915 6011 5882 5891 5728 5855 5887 5782 5714 5749 5765 5944 5783 5832 5700 5628 ,27.0,4.0,1.0,3.0
XIRkwA8n,2021-10-24,True,blitz,Philidor Defense: Lion Variation,e4 d6 Nf3 Nf6 Nc3 Nbd7 d4 e5 d5 Be7 Bb5 a6 Bxd7+ Bxd7 O-O c6 dxc6 Bxc6 Re1 O-O Nd5 Bxd5 exd5 Qa5 c4 b5 b3 bxc4 bxc4 Qc3 Qd2 Qxc4 Ba3 Qxd5 Qxd5 Nxd5 Nxe5 dxe5 Bxe7 Nxe7 Rxe5 Ng6 Ra5 Rfe8 g3 Re6 Rc1 h6 Rc7 Nf8 f4 Rb6 Kg2 Rb5 Ra3 a5 Kh3 a4 Re3 h5 Ree7 Rf5 Kg2 a3 Kh3 g6 Kg2 Ne6 Ra7 Rxa7 Rxa7 Rb5 Rxa3 Rb2+ Kh3 Kg7 Ra7 Nd4 Ra3 Ne2 Kh4 Ng1 h3 Nf3+ Rxf3 Rxa2 Rb3 Ra7 g4 hxg4 hxg4 Ra1 Rb7 Rh1+ Kg5 Re1 f5 gxf5 gxf5 Rg1+ Kf4 Rf1+ Kg5 Rg1+ Kf4 Rf1+ Ke5 Re1+ Kd6 Kf6 Kd7 Kxf5 Rb4 f6 Kd6 Kg5 Rb8 f5 Rg8+ Kf4 Kd5 Kf3 Kd4 f4 Kd3 Kf2 Kd2 f3 Rf8 Re2+ Kd1 Ra2 Re8 Re2 Rg8 Kf1 Rf8 f2 Rg8 Re1+ Kd2 Re2+ Kd1 Re3 Kd2 Re5 Rg7 Rd5+ Ke3 Ke1 Rf7 f1=Q Rxf1+ Kxf1 Ke4 Rd2,black,2010,abdeslam1965,2036,resign,black,,28 69 42 12 39 61 36 48 0 30 0 -14 -67 -72 -75 -32 -19 -33 -28 -13 -124 -121 -108 -44 -62 19 -62 -30 -40 -40 -393 -366 -409 -220 -232 -253 -636 -619 -639 -632 -623 -608 -604 -608 -591 -601 -636 -595 -593 -576 -689 -662 -624 -626 -677 -613 -668 -614 -659 -572 -547 -562 -632 -548 -619 -536 -605 -657 -656 -525 -529 -514 -522 -518 -618 -588 -569 -492 -623 -584 -628 -709 -740 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6040 -539 -647 -573 -654 -606 -639 -671 -641 -566 -619 -660 -692 -516 -708 -677 -715 -782 -742 -721 -725 -740 -984 -763 -921 -599 -561 -541 -912 -621 -676 -501 -532 -539 -550 -815 -550 -715 -6208 -886 -705 ,52.0,4.0,1.0,1.0
gL9OOjAz,2021-10-24,True,blitz,Paleface Attack,d4 Nf6 f3 d6 Nc3 g6 Be3 Bg7 Qd2 Nbd7 O-O-O c6 Bh6 Bxh6 Qxh6 b5 Qg7 Rg8 Qh6 Qa5 Nh3 b4 Ne4 Qxa2 Nxf6+ Nxf6 Rd3 Bxh3 gxh3 a5 Bg2 a4 f4 Rc8 e4 b3 cxb3 axb3 e5 Qa1+ Kd2 Qxb2+ Ke3 Nd5+ Bxd5 cxd5 exd6 e6 Qg5 Kd7 Qe7+ Kc6 d7 Rcd8 Qc5+ Kxd7 Rc1 Rc8 Qb5+ Ke7 Qb7+ Kf6 Rxc8 Rxc8 Qxc8 Qxh2 Qd8+ Kg7 Rxb3 Qxh3+ Kd2 Qg2+ Kc3 Qf3+ Kb4 Qxf4 Ka4 Qxd4+ Rb4 Qd1+ Ka5 Qa1+ Ra4 Qf6 Qd6 h5 Qc7 g5 Ka6 h4 Ka7 h3 Rb4 Qf2+ Kb8 h2 Qe5+ Kg6 Rg4 Qf5 Rxg5+ Qxg5 Qxh2 Qd8+ Kb7 Kg7 Qg3+ Kf8 Qd3 Qd7+ Kb6 Ke7 Qa3+ Qd6+ Qxd6+ Kxd6 Kb7 e5,black,2007,hassansadki10,1806,resign,black,,0 28 -59 41 25 55 -12 13 13 33 -22 12 18 -9 0 -17 -160 -195 -276 -113 -388 -440 -624 -581 -676 -647 -816 -723 -792 -792 -821 -800 -899 -853 -908 -746 -972 -879 -1261 -1305 -1300 -1336 -1282 -889 -888 -862 -1157 0 0 0 103 35 0 338 335 340 -249 0 -130 -56 0 0 -21 0 0 46 0 0 -777 -776 -812 62 59 72 61 48 -42 -24 -28 -8 -60 -39 -35 -49 -64 -12 -99 -120 -110 -118 -196 -84 -367 -438 -417 -240 -761 -581 -847 -873 -1146 -755 -760 -738 -741 -697 -732 -731 -766 -805 -798 -742 -8461 -8449 -8525 ,77.0,2.0,3.0,4.0
COUIozJj,2021-10-24,True,blitz,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation",d4 Nf6 c4 d5 Nf3 g6 Nc3 Bg7 cxd5 Nxd5 e4 Nxc3 bxc3 O-O Bc4 c5 Be3 cxd4 cxd4 Bg4 Be2 Nc6 Rb1 Qa5+ Qd2 Qxd2+ Kxd2 b6 d5 Rad8 Rhd1 e6 Ke1 exd5 exd5 Ne7 d6 Nf5 Bf4 Rfe8 Kf1 Re4 Bg3 Nxg3+ hxg3 Ra4 Rd2 Bh6 Rdd1 Rxa2 Bb5 Bd7 Ne5 Bxb5+ Rxb5 Bg7 Nc6 Rd7 Ne7+ Kf8 Rbd5 Bf6 Nc6 Rc2 Nb8 Rd8 Na6 Rc4 d7 Ra4 Nc7 Rc4 Nb5 Rc5 Nxa7 Rxd5 Rxd5 Ke7 Rb5 Rxd7 Nc6+ Kd6 Nb8 Rc7 Rxb6+ Kc5 Rb1 Bd4 Na6+ Kd6 Nxc7 Kxc7 Rd1 Bb6 Ke2 f6 f4 h6 Kf3 Bc5 g4 Bd6 g3 Kd7 Rb1 Ke6 Rb3 g5 Rb5 gxf4 gxf4 Kf7 Rh5 Kg6 Ke4 Bf8 f5+ Kf7 Rh1 Ke7 Rd1 Bg7 Rd5 Bf8 Rb5 Kf7 Kd5 Be7 Rb7 Kf8 Ke6 Bd8 Rd7 Ke8 Rxd8+ Kxd8 Kxf6 Ke8 Kg6 Kf8 Kxh6 Kg8 Kg6 Kh8 f6 Kg8 Kh6 Kf7 g5 Kg8 g6 Kf8 Kh7 Ke8 f7+,white,2013,mahmoudhafez1111,2001,outoftime,white,,0 28 21 70 39 90 22 27 0 0 24 26 0 64 35 25 2 21 20 3 -73 -83 -225 -25 -29 -25 -73 82 72 72 14 13 -25 -14 -24 -23 -30 -37 -37 -38 -52 -57 -336 -359 -368 -231 -328 -241 -324 -194 -436 0 -275 -265 -289 0 0 0 -195 -247 -409 -176 -212 -183 -186 -185 -190 -217 -230 -145 -130 -125 -150 0 0 325 312 381 -6 -5 -5 -10 -392 -5 -4 463 -6 466 407 465 461 468 469 484 441 504 505 562 549 597 580 585 550 515 484 475 507 594 563 685 760 820 543 600 585 663 835 807 868 876 895 992 905 916 945 5389 3237 5497 5475 5491 5582 7302 1576 7292 ,50.0,6.0,2.0,7.0
uYaZHeEk,2021-10-24,False,blitz,Slav Defense: Exchange Variation,d4 c6 c4 d5 cxd5 cxd5 Nc3 Nf6 Nf3 Nc6 Bg5 Bg4 e3 e6 Be2 Be7 O-O O-O Rc1 Rc8 a3 a6 Ne5 Bxe2 Nxc6 bxc6 Qxe2 c5 dxc5 Rxc5 b4 Rc6 Na4 Rxc1 Rxc1 Qd6 Bf4 e5 Bg3 h6 Qc2 Ne4 Qc6 Nxg3 hxg3 d4 Qxd6 Bxd6 exd4 exd4 Rd1 Be5 Nc5 Rd8 f4 Bf6 Kf2 d3 Rxd3 Bd4+ Kf3 h5 Ke4 f5+ Kxf5 Rf8+ Ke4 Bxc5 bxc5 Rc8 Rd5 g6 a4 Kg7 a5 Kf6 Kd4 Re8 Re5 Rd8+ Rd5 Re8 c6 Re1 c7 Rc1 Rc5 Rd1+ Ke4 Re1+ Kd5 Rd1+ Kc6 Ke6 c8=Q+ Ke7,white,1998,katia777,1995,resign,white,,0 31 13 28 13 19 15 21 0 18 -12 20 0 25 0 0 8 7 4 30 -18 29 12 12 -21 66 79 92 80 94 30 40 -12 19 25 52 40 55 32 98 37 50 12 143 153 180 193 204 142 157 121 181 144 261 210 237 142 417 369 585 593 669 692 707 690 689 660 760 782 777 761 762 759 781 775 799 747 890 741 752 753 884 885 979 1005 1025 1101 1050 1039 1062 1036 1154 1126 6464 ,23.0,5.0,0.0,0.0
32GED3MA,2021-10-24,False,blitz,Pirc Defense,e4 d6 Nf3 Nf6 Nc3 Nbd7 Bc4 e5 d4 Be7 dxe5 dxe5 Bg5 c6 Qd2 b5 Bb3 b4 Ne2 Nxe4 Qe3 Nxg5 Nxe5 Nxe5 Qxe5 Ne6 Bxe6 Bxe6 Qxg7 Bf6 Qg3 Qb6 O-O Ke7 Nf4 Rhg8 Qd3 Rad8 Qxh7 Rg7 Qe4 Rdg8 g3 Qc5 Nxe6 fxe6 Rfe1 e5 Rad1 Rg4 Qf5 R4g5 Rd7+ Ke8 Qe6+ Kf8 Qxf6+ Ke8 Qe6+ Kf8,black,2001,pabloerandio,2023,resign,white,,,,,,
iXuMhU9M,2021-10-24,False,blitz,King's Indian Defense: Normal Variation,d4 g6 c4 Bg7 Nc3 Nf6 e4 b6 Nge2 Bb7 Ng3 e6 Be3 O-O Be2 c6 Qd2 d5 cxd5 cxd5 e5 Ne4 Ngxe4 dxe4 O-O f6 exf6 Bxf6 Rfd1 Nc6 a3 Qd7 Nxe4 Bg7 Nc3 Rad8 d5 exd5 Qxd5+ Qxd5 Rxd5 Rxd5 Nxd5 Ne5 Nc3 Nc6 Rc1 Nd4 Bxd4 Bxd4 b4 Re8 Bf1,white,1973,dykeobinna,1995,timeout,white,,,,,,
KRJhNVVF,2021-10-23,False,rapid,Pirc Defense: Byrne Variation,e4 d6 d4 Nf6 Nc3 g6 Bg5 Bg7 Nf3 Nbd7 Bd3 e5 dxe5 dxe5 Nd5 O-O O-O c6 Nxf6+ Bxf6 Bxf6 Qxf6 Nd2 Nc5 Bc4 Be6 Qe2 Rad8 b4 Bxc4 Nxc4 Ne6 Rad1 Rxd1 Rxd1 Rd8 Rd6 Rxd6 Nxd6 Qe7 Nc4 f6 c3 Qd7 g3 Nc7 Qe3 b6 a4 Kg7 a5 bxa5 Nxa5 Ne6 f3 Qd1+ Kf2 Qc2+ Ke1 Qxh2 Qxa7+ Kh6 Qe3+ g5 g4 Qh1+ Kd2 Nf4 Nxc6 Qg2+ Kd1 Qf1+ Kc2 Qc4 Ne7 Qa2+ Kc1 Qa1+ Kd2 Qa2+ Kd1 Qb1+ Kd2 Qb2+ Kd1 Qb1+ Kd2 Qb2+ Kd1 Qb1+ Kd2,black,2030,damagecontrol,2030,draw,,,,,,,
dNwRijOG,2021-10-21,True,blitz,Benoni Defense: Old Benoni,d4 c5 c3 cxd4 cxd4 e6 Nf3 Be7 Nc3 a6 e4 Qc7 Be2 Nc6 a3 Nf6 e5 Ng8 Be3 d6 Bf4 f6 exd6 Bxd6 Bxd6 Qxd6 Rc1 Nh6 O-O Ng4 h3 h5 d5 Nce5 g3 Nxf3+ Bxf3 Ne5 Bxh5+ g6 Bf3 Rxh3 Bg2 Rh7 dxe6 Qxe6 Re1 Bd7 f4 Qb6+ Kf1 O-O-O Qc2 Kb8 Nd5 Bb5+ Re2 Bxe2+ Kxe2 Qb5+ Kf2 Nd3+ Kg1 Rxd5 Qc8+ Ka7 Bxd5 Qxd5 Kf1 Qf3+ Kg1 Rh1#,white,2262,gegochess,1997,mate,black,,,,,,
E9gj0wFN,2021-10-21,True,blitz,King's Indian Defense: Orthodox Variation,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Nf3 Nc6 d5 Nb8 O-O e5 h3 b6 Bg5 Nbd7 Qd2 Nc5 Bd3 a5 Bh6 Ne8 g4 Qf6 Kg2 Bxh6 Qxh6 Nxd3 Ng5 Nf4+ Kh2 Qg7 Qxg7+ Kxg7 h4 h6 Nh3 Bxg4 Nxf4 exf4 f3 Bd7 h5 g5 Rg1 Nf6 Ne2 Nxh5,black,1993,bjsekzrnfxj,1933,resign,black,,,,,,
7h2dJ2QA,2021-10-21,True,blitz,"Queen's Gambit Declined: Modern Variation, Normal Line",d4 d5 c4 e6 Nf3 Nf6 Nc3 Be7 Bg5 O-O e3 Ne4 Bxe7 Qxe7 cxd5 Nxc3 bxc3 exd5 Qb3 c6 Bd3 f5 Rb1 Nd7 c4 Nf6 cxd5 cxd5 Ne5 Kh8 O-O a6 a4 Ne4 Bxe4 dxe4 a5 f4 Qd5 fxe3 fxe3 Rxf1+ Rxf1 Be6 Qxe4 Rc8 Qf4 Qf6 Qxf6 gxf6 Rxf6 Rc1+ Kf2 Bd5 Kg3 Rc2 Nf3 Bxf3 gxf3 Kg7 Rb6,white,1613,sultankhan1010,1991,outoftime,white,,,,,,
XSb8Kf4K,2021-10-21,True,blitz,King's Indian Defense: Kramer Variation,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nge2 Na6 h3 c5 d5 Bd7 Ng3 Qb6 Qb3 Qxb3 axb3 Nb4 Rb1 a5 Na4 Bxa4 bxa4 Nc2+ Kd1 Nb4 Bd2 Na6 Bd3 Nc7 Re1 O-O Ke2 e6 Kf1 e5 f4 exf4 Bxf4 Nce8 e5 dxe5 Bxe5 Nd7 Bxg7 Kxg7 Re7 Nef6 Rbe1 b6 Ne4 Nh5 Rxd7 Nf4 Re3 Rab8 b3 Nh5 Ng3 Nf6 Rde7 Rbe8 Rxe8 Nxe8 Ne4 Nc7 Nd6 Na8 Re8 Nc7 Rxf8 Kxf8 Ne4 Ne8 Kf2 f5 Ng5 Kg7 g4 fxg4 hxg4 Nd6 Ne6+ Kf6 Kf3 Ke5 Ke3 Nf7 g5 Nd6 Nf8 h5 Nd7#,white,1934,master_arman,1986,mate,white,,,,,,
b8OsuDNP,2021-10-21,True,blitz,Pirc Defense,e4 d6 Bc4 Nf6 Qf3 Nc6 c3 Ne5 Qe2 Nxc4 Qxc4 g6 Nf3 Bg7 Ng5 O-O Qe2 Bg4 f3 Bd7 h3 h6 h4 e5 d4 hxg5 hxg5 Nh7 f4 exf4 Qf3 Qxg5 Bxf4 Qg4 Qxg4 Bxg4 Bh6 Bxh6 Rxh6 Kg7 Rh1 Rae8 Nd2 Nf6 Kf2 Nxe4+ Nxe4 Rxe4 Rae1 Rfe8 Rxe4 Rxe4 Re1 Rxe1 Kxe1 f5 Kf2 Kf6 Kg3 d5 Kf4 c6 Ke3 a5 Kd3 b6 c4 Ke6 cxd5+ Kxd5 Kc3 Be2 b4 axb4+ Kxb4 c5+,black,1986,onlyatomicgame,1516,resign,black,,,,,,
pfYzEBle,2021-10-19,True,blitz,Philidor Defense: Lion Variation,e4 d6 Nc3 Nf6 Nf3 Nbd7 d4 e5 dxe5 dxe5 Bb5 c6 Bc4 b5 Bb3 Be7 Be3 Qc7 Qd2 b4 Ne2 Nxe4 Qd3 Nec5 Bxc5 Bxc5 O-O-O O-O Ng3 Nf6 Ne4 Be7 Kb1 Rd8 Qe2 Nxe4 Qxe4 Rxd1+ Rxd1 Bf6 h3 g6 g4 c5 Qxa8 c4 Ba4 c3 Qc6 Qxc6 Bxc6 cxb2 Be4 Be6 Kxb2 a5 Rd6 a4 Ra6 a3+ Kb1 g5 Rb6 Be7 Nxe5 h6 f3 Bc5 Rb7 Bd4 Nd3,black,1990,larim,2051,resign,white,,,,,,
